-5.8291,17.874,1.7898,-78.418,86.296,-96.114,4.6358,1.5794,-1.4274,3.1218,2.1852,4.7115,0.38298,1.0918,5.5856,-17.101,-1.8022,2.3375,41.02,0.94771,-5.8607,18.301,0.5153,-2.8098,6.7587e-15,3.8167e-14,-4.1758,-3.5237,-100.99,19.966,-31.146,-12.787,-5.2607,7.125,13.298,-34.816,6.7587e-15,3.8167e-14,-11.059,-43.727,111.41,28.081,45.591,-14.625,69.814,7.125,-168.47,80.523,-29.951,0.27183,12.942,29.127,-10.162,-10.463,-5.3841,-31.374,5.0165,-9.0713,30.741,-11.674,0.45081,-22.302
-5.829,17.875,1.7883,-78.254,86.287,-95.911,4.6783,1.5751,-1.4198,3.1259,2.1805,4.7162,0.36419,1.09,5.5854,-17.08,-1.7923,2.3463,41.017,0.96865,-5.8789,18.295,0.52289,-2.8154,-1.8686e-14,-1.5108e-14,-4.2346,-3.4444,-101.02,20.038,-31.198,-12.967,-5.2933,7.125,13.125,-34.86,-1.8686e-14,-1.5108e-14,-11.017,-43.545,111.4,27.94,45.264,-14.586,69.797,7.125,-168.44,80.542,-29.884,0.28311,12.941,29.096,-10.142,-10.459,-5.8268,-31.338,5.0129,-9.0739,30.764,-11.672,0.52119,-22.77
-5.829,17.874,1.786,-77.978,86.287,-95.633,4.666,1.5764,-1.4172,3.1207,2.1825,4.7233,0.36529,1.0911,5.5914,-17.041,-1.7924,2.3481,41.015,0.9816,-5.9036,18.284,0.52605,-2.824,1.471e-14,-3.2601e-14,-4.3131,-3.3666,-101.01,20.121,-31.284,-13.069,-5.392,7.125,13.026,-34.965,1.471e-14,-3.2601e-14,-11.022,-43.41,111.4,27.859,45.158,-14.542,69.642,7.125,-168.39,80.699,-29.879,0.26337,12.935,29.073,-10.134,-10.437,-5.9855,-31.219,4.8835,-9.0001,30.758,-11.877,0.53328,-22.364
-5.8294,17.874,1.7841,-78.705,86.294,-96.362,4.658,1.5844,-1.3491,3.1128,2.1948,4.6889,0.36379,1.0981,5.5157,-17.015,-1.8145,2.3772,41.026,0.93928,-5.8993,18.28,0.51597,-2.8352,1.5505e-14,4.4528e-14,-4.2931,-3.6817,-101.07,20.076,-31.027,-13.168,-5.3891,7.125,12.931,-34.968,1.5505e-14,4.4528e-14,-11.073,-43.477,111.39,27.827,45.213,-14.45,69.542,7.125,-168.31,80.805,-29.854,0.25739,12.928,29.031,-10.073,-10.495,-5.8345,-31.166,4.6286,-8.8759,30.755,-12.028,0.44155,-20.932
-5.8293,17.876,1.7819,-79.631,86.279,-97.292,4.6287,1.5958,-1.2341,3.125,2.213,4.6532,0.39598,1.1082,5.4126,-17.002,-1.8351,2.3967,41.009,0.88643,-5.8717,18.262,0.5016,-2.8348,-9.1441e-15,-1.9879e-14,-4.2144,-3.9673,-101.12,20.023,-30.877,-13.215,-5.3552,7.125,12.886,-34.937,-9.1441e-15,-1.9879e-14,-11.079,-43.593,111.36,27.782,45.192,-14.291,69.425,7.125,-168.15,80.93,-29.823,0.21984,12.966,28.978,-11.763,-9.4308,23.455,-31.214,4.5176,-8.8269,30.726,-11.953,0.39195,-20.217
-5.8296,17.877,1.7795,-79.998,86.243,-97.656,4.6276,1.5699,-1.2441,3.1357,2.1807,4.7292,0.40794,1.0921,5.5004,-16.994,-1.8057,2.3114,40.994,0.96982,-5.8847,18.258,0.51942,-2.8083,-2.3457e-14,-2.1469e-14,-4.1879,-3.9764,-101.08,19.961,-30.845,-13.158,-5.3251,7.125,12.941,-34.904,-2.3457e-14,-2.1469e-14,-10.963,-43.345,111.35,27.642,44.962,-14.083,69.121,7.125,-167.95,81.246,-29.802,0.16661,13.021,28.93,-11.73,-9.4623,23.247,-31.189,4.5091,-8.7899,30.668,-11.891,0.35864,-20.239
-5.8298,17.88,1.7775,-80.434,86.195,-98.057,4.7061,1.5398,-1.3104,3.1243,2.1436,4.848,0.35006,1.0745,5.6628,-16.98,-1.7791,2.2233,41.011,1.0778,-5.9451,18.274,0.54214,-2.8001,1.8288e-14,3.3396e-14,-4.2415,-3.9677,-100.99,19.912,-30.811,-13.091,-5.3721,7.125,13.006,-34.947,1.8288e-14,3.3396e-14,-10.874,-42.982,111.42,27.48,44.704,-13.963,68.883,7.125,-167.84,81.491,-29.739,0.12559,13.082,28.898,-11.763,-9.4391,23.31,-31.257,4.6156,-8.814,30.623,-11.698,0.34444,-20.301
-5.8301,17.878,1.7742,-81.688,86.165,-99.3,4.7558,1.5201,-1.2799,3.0999,2.1214,4.8921,0.29902,1.0653,5.691,-16.963,-1.7767,2.2148,41.021,1.1082,-5.987,18.279,0.54894,-2.8123,9.5417e-15,4.8504e-14,-4.2942,-3.9611,-100.95,19.913,-30.915,-13.018,-5.5486,7.125,13.076,-35.119,9.5417e-15,4.8504e-14,-10.908,-43.035,111.47,27.458,44.771,-13.982,68.909,7.125,-167.85,81.463,-29.695,0.092607,13.105,28.878,-11.917,-9.4381,24.01,-31.445,4.8747,-8.9951,30.602,-11.417,0.50083,-21.674
-5.8303,17.875,1.7716,-82.054,86.176,-99.678,4.7474,1.5057,-1.2782,3.0963,2.1026,4.9041,0.30173,1.056,5.7039,-16.992,-1.7582,2.1822,41.033,1.1521,-5.9895,18.298,0.56097,-2.8001,-1.0337e-14,-4.6118e-14,-4.29,-3.8574,-100.95,19.895,-31.015,-12.901,-5.6338,7.125,13.189,-35.197,-1.0337e-14,-4.6118e-14,-10.901,-43.214,111.43,27.469,44.89,-13.906,68.883,7.125,-167.78,81.494,-29.697,0.11918,13.066,28.863,-11.979,-9.4363,24.553,-31.387,4.9161,-9.0606,30.565,-11.46,0.61456,-22.694
-5.8297,17.878,1.7698,-81.396,86.224,-99.032,4.7198,1.5196,-1.3334,3.0989,2.1183,4.9091,0.31615,1.0627,5.7408,-17.002,-1.7575,2.1399,41.03,1.1692,-5.9901,18.3,0.56093,-2.7894,-1.5505e-14,-7.9514e-15,-4.2697,-3.8737,-100.93,19.845,-30.965,-12.846,-5.6257,7.125,13.241,-35.185,-1.5505e-14,-7.9514e-15,-10.889,-43.318,111.44,27.462,44.924,-13.839,68.743,7.125,-167.72,81.638,-29.716,0.14075,13.003,28.847,-11.88,-9.4617,24.126,-31.186,4.6175,-8.9183,30.529,-11.736,0.49024,-21.687
