9.5234,17.753,-14.114,3.5263,-37.477,-5.5549,1.8572,-0.73157,-1.707,-1.3109,-0.95928,4.1372,-2.2942,-0.42659,5.2775,-7.8737,-8.3112,-19.586,22.903,-11.789,13.116,10.602,-6.0147,6.5063,6.0729e-14,1.5903e-14,-37.047,-18.258,-68.354,27.351,-9.7981,-9.8937,16.954,7.125,16.086,-12.398,6.0729e-14,1.5903e-14,-31.216,2.4375,85.433,26.459,-15.099,0.50276,31.273,7.125,26.072,59.504,-13.139,7.7295,16.255,34.791,-17.442,-6.5588,6.7742,-7.0219,-0.13716,-17.217,34.689,-24.748,13.821,1.2793
9.5233,17.752,-14.111,3.4447,-37.545,-5.4751,1.8242,-0.71036,-1.7881,-1.2391,-0.93545,4.0747,-2.2036,-0.41639,5.2553,-7.9961,-8.3531,-19.281,22.822,-11.826,12.957,10.571,-6.0125,6.382,-3.8428e-14,2.2264e-14,-36.982,-18.11,-68.436,27.468,-10.089,-9.9959,16.974,7.125,15.988,-12.386,-3.8428e-14,2.2264e-14,-31.095,2.1943,85.486,26.359,-14.939,0.36642,31.281,7.125,25.941,59.531,-13.125,7.7907,16.162,34.854,-17.619,-6.3677,7.9528,-6.9322,0.027159,-17.285,34.621,-24.697,13.828,1.0306
9.5249,17.749,-14.106,3.3061,-37.528,-5.3054,1.7471,-0.75911,-1.9021,-1.1801,-1.0055,4.0394,-2.0908,-0.453,5.2832,-8.3579,-8.3685,-18.865,23.041,-11.729,12.408,10.639,-5.9706,6.1122,7.3675e-15,5.566e-15,-36.841,-18.21,-68.4,27.453,-10.056,-10.219,16.948,7.125,15.772,-12.429,7.3675e-15,5.566e-15,-31.033,2.1215,85.578,26.328,-14.434,0.014507,31.163,7.125,25.604,59.462,-13.058,7.7213,15.987,34.854,-17.722,-6.2556,8.1961,-6.8781,0.0056478,-17.456,34.61,-24.741,13.801,1.1807
9.5275,17.747,-14.103,3.329,-37.502,-5.3724,1.699,-0.81093,-1.8195,-1.1808,-1.0725,4.085,-2.058,-0.48843,5.2851,-8.9674,-8.4206,-18.446,23.568,-11.618,11.647,10.854,-5.9388,5.7634,5.9362e-14,2.7432e-14,-36.798,-18.375,-68.214,27.449,-10.044,-10.121,16.904,7.125,15.867,-12.466,5.9362e-14,2.7432e-14,-31.134,2.254,85.655,26.379,-14.141,-0.37011,31.047,7.125,25.236,59.398,-13.028,7.7468,16.042,34.867,-17.698,-6.3107,7.8831,-6.834,-0.13944,-17.44,34.577,-24.754,13.866,1.5077
9.5297,17.745,-14.098,3.2707,-37.544,-5.3155,1.6371,-0.79702,-1.7972,-1.1672,-1.054,4.0533,-2.0119,-0.48072,5.2368,-9.203,-8.4668,-18.218,23.731,-11.606,11.302,10.921,-5.9399,5.5919,4.7609e-14,-2.5842e-14,-36.821,-18.571,-68.04,27.483,-10.013,-10.03,16.9,7.125,15.954,-12.463,4.7609e-14,-2.5842e-14,-31.148,2.3324,85.672,26.317,-14.134,-0.64113,30.974,7.125,24.976,59.361,-12.993,7.7991,15.964,34.865,-17.71,-6.2451,8.2371,-6.7668,-0.21393,-17.544,34.553,-24.738,13.981,1.5583
9.5314,17.745,-14.091,3.1168,-37.586,-5.1225,1.5761,-0.76167,-1.8962,-1.152,-1.0098,4.0041,-1.9657,-0.45837,5.2389,-9.1251,-8.4657,-18.307,23.69,-11.623,11.393,10.906,-5.9488,5.64,-9.195e-14,-2.783e-15,-36.838,-18.579,-67.954,27.553,-10.121,-10.214,16.953,7.125,15.778,-12.424,-9.195e-14,-2.783e-15,-31.148,2.3634,85.719,26.246,-14.159,-0.88019,30.888,7.125,24.747,59.307,-12.942,7.72,15.752,34.851,-17.825,-6.1284,8.5824,-6.7017,-0.31825,-17.765,34.544,-24.801,14.05,1.7962
9.5337,17.746,-14.088,3.14,-37.576,-5.1884,1.5954,-0.7447,-1.8357,-1.1872,-0.98457,4.049,-2.0158,-0.44491,5.2517,-9.0675,-8.4604,-18.573,23.729,-11.639,11.61,10.945,-5.9623,5.7671,3.6489e-14,-7.9514e-15,-36.856,-18.809,-67.711,27.511,-10.034,-10.371,17.009,7.125,15.626,-12.38,3.6489e-14,-7.9514e-15,-31.275,2.4268,85.808,26.266,-14.276,-0.91656,30.851,7.125,24.712,59.275,-12.92,7.6638,15.796,34.846,-17.857,-6.1863,7.9082,-6.6928,-0.35059,-17.722,34.537,-24.86,14.023,2.1435
9.5359,17.747,-14.086,3.189,-37.542,-5.227,1.5859,-0.75181,-1.795,-1.2045,-0.99266,4.0622,-2.0278,-0.44905,5.2427,-8.9893,-8.4817,-18.708,23.683,-11.686,11.727,10.939,-5.9868,5.8276,-1.3917e-13,-9.9392e-15,-36.796,-19.418,-67.394,27.319,-9.5622,-10.512,17.003,7.125,15.49,-12.396,-1.3917e-13,-9.9392e-15,-31.326,2.4881,85.838,26.276,-14.166,-1.0547,30.975,7.125,24.58,59.417,-12.946,7.6258,15.82,34.844,-17.759,-6.2665,6.931,-6.7338,-0.32351,-17.695,34.538,-24.844,13.95,2.1782
9.5368,17.746,-14.085,3.1561,-37.554,-5.1278,1.5243,-0.75989,-1.8888,-1.1748,-1.0067,4.0335,-1.9601,-0.45655,5.2648,-8.952,-8.5094,-18.684,23.61,-11.735,11.746,10.912,-6.0052,5.8223,-2.5879e-14,-1.5108e-14,-36.622,-19.811,-67.254,27.088,-9.1351,-10.513,17.218,7.125,15.489,-12.181,-2.5879e-14,-1.5108e-14,-31.206,2.4749,85.84,26.165,-13.762,-0.95276,31.161,7.125,24.677,59.59,-12.975,7.5931,15.711,34.843,-17.683,-6.1684,7.0128,-6.7695,-0.28601,-17.79,34.559,-24.795,13.96,1.561
9.5375,17.744,-14.086,3.1623,-37.532,-5.1131,1.507,-0.77587,-1.9508,-1.1668,-1.0296,4.0418,-1.9386,-0.46768,5.3091,-9.1939,-8.5353,-18.668,23.771,-11.765,11.813,11.029,-6.0047,5.8368,5.484e-14,-3.3793e-14,-36.473,-19.99,-67.187,26.929,-8.9306,-10.342,17.442,7.125,15.654,-11.944,5.484e-14,-3.3793e-14,-31.063,2.4264,85.85,26.017,-13.423,-0.27655,31.248,7.125,25.326,59.587,-12.998,7.5828,15.691,34.859,-17.732,-6.0801,7.7853,-6.8025,-0.22805,-17.783,34.578,-24.796,13.885,1.3242
